PATIENT_LSOA_2011,phenotype,population,actual_cases,expected_cases,case_difference,standardized_difference,significant_under_diagnosis
E01002366,ATRIAL_FIBRILLATION,1558,17,20.13270633372743,-3.1327063337274303,-0.07936626787150233,False
E01002367,ATRIAL_FIBRILLATION,1876,31,23.820393994957932,7.179606005042068,0.16576170115932876,False
E01002368,ATRIAL_FIBRILLATION,2601,16,26.777990675906445,-10.777990675906445,-0.2113331505079695,False
E01002369,ATRIAL_FIBRILLATION,2030,18,28.03033276347555,-10.030332763475549,-0.2226216115831244,False
E01002370,ATRIAL_FIBRILLATION,3304,12,26.31896223492937,-14.31896223492937,-0.24911020799639363,False
E01002371,ATRIAL_FIBRILLATION,1865,30,24.297133900263578,5.702866099736422,0.13205466767785326,False
E01002372,ATRIAL_FIBRILLATION,1776,27,21.027240801010375,5.972759198989625,0.14172730376063233,False
E01002373,ATRIAL_FIBRILLATION,1821,21,23.422572145114106,-2.4225721451141062,-0.056770372840463434,False
E01002374,ATRIAL_FIBRILLATION,1839,22,21.85688165684205,0.14311834315795124,0.003337370595990925,False
E01002375,ATRIAL_FIBRILLATION,2004,40,31.996077238137065,8.003922761862935,0.17879444868109146,False
E01002376,ATRIAL_FIBRILLATION,1472,18,23.05787118169682,-5.057871181696822,-0.13182988072845964,False
E01002377,ATRIAL_FIBRILLATION,1875,22,20.877091439824984,1.1229085601750164,0.025932462379695233,False
E01002378,ATRIAL_FIBRILLATION,1736,12,19.516602801003746,-7.516602801003746,-0.18040424025214788,False
E01002379,ATRIAL_FIBRILLATION,1817,20,20.924169862164312,-0.9241698621643124,-0.021680751820975494,False
E01002380,ATRIAL_FIBRILLATION,2424,28,33.030767347815356,-5.030767347815356,-0.10218047699768323,False
E01002381,ATRIAL_FIBRILLATION,1601,41,26.76647362771734,14.233526372282661,0.35572701197988,False
E01002382,ATRIAL_FIBRILLATION,1905,29,21.34722795968692,7.6527720403130814,0.17533607759246406,False
E01002383,ATRIAL_FIBRILLATION,1879,24,22.533007002868946,1.4669929971310545,0.033842672453310976,False
E01002384,ATRIAL_FIBRILLATION,1770,33,27.072221167084816,5.927778832915184,0.14089817193353915,False
E01002385,ATRIAL_FIBRILLATION,1679,38,35.017941904198445,2.9820580958015555,0.07277643070685577,False
E01002386,ATRIAL_FIBRILLATION,2249,33,30.844306941407226,2.1556930585927745,0.04545610248785064,False
E01002387,ATRIAL_FIBRILLATION,1757,39,32.21488696825446,6.785113031745539,0.16187180375242746,False
E01002388,ATRIAL_FIBRILLATION,1791,37,29.98133157640562,7.018668423594381,0.16584673765571806,False
E01002389,ATRIAL_FIBRILLATION,1732,41,35.16340178882416,5.83659821117584,0.14024450497997812,False
E01002390,ATRIAL_FIBRILLATION,1610,24,26.3184331964946,-2.318433196494599,-0.05778054695647076,False
E01002391,ATRIAL_FIBRILLATION,1915,49,36.402317236520354,12.597682763479646,0.28787654284656633,False
E01002702,ATRIAL_FIBRILLATION,1,0,0.003036079513303052,-0.003036079513303052,-0.003036079513303052,False
E01002713,ATRIAL_FIBRILLATION,1,0,0.012201277284062027,-0.012201277284062027,-0.012201277284062027,False
E01003479,ATRIAL_FIBRILLATION,1954,9,14.243324747952698,-5.243324747952698,-0.11861632844530744,False
E01003480,ATRIAL_FIBRILLATION,3036,11,16.685859831590562,-5.685859831590562,-0.10319181843279733,False
E01003481,ATRIAL_FIBRILLATION,2424,8,14.957814179844934,-6.957814179844934,-0.14132094024712463,False
E01003482,ATRIAL_FIBRILLATION,6222,7,20.295163763986377,-13.295163763986377,-0.16854997318450587,False
E01003483,ATRIAL_FIBRILLATION,2543,22,15.19277411667045,6.807225883329551,0.13498856540710846,False
E01003484,ATRIAL_FIBRILLATION,2035,11,8.629722687368703,2.3702773126312966,0.05254325251778047,False
E01003485,ATRIAL_FIBRILLATION,2097,12,13.029630145971913,-1.0296301459719128,-0.022484437870428028,False
E01003486,ATRIAL_FIBRILLATION,1478,14,13.491489173872965,0.5085108261270346,0.013227049730738565,False
E01003487,ATRIAL_FIBRILLATION,1675,15,10.432999527519426,4.567000472480574,0.11158958201958703,False
E01003488,ATRIAL_FIBRILLATION,2380,15,15.077373141324578,-0.0773731413245784,-0.001585994770201459,False
E01003489,ATRIAL_FIBRILLATION,3791,11,12.086916912065716,-1.0869169120657158,-0.017653037918549636,False
E01003490,ATRIAL_FIBRILLATION,2624,12,9.996541311320964,2.0034586886790358,0.03911096002492734,False
E01003491,ATRIAL_FIBRILLATION,2572,12,10.019816314389736,1.980183685610264,0.03904541075956289,False
E01003492,ATRIAL_FIBRILLATION,2736,13,10.421101790162046,2.578898209837954,0.04930331878228768,False
E01003493,ATRIAL_FIBRILLATION,3890,9,13.675663175072012,-4.675663175072012,-0.07496670405174298,False
E01003494,ATRIAL_FIBRILLATION,2597,11,10.178575028277757,0.8214249717222426,0.016118771051043312,False
E01003495,ATRIAL_FIBRILLATION,2873,19,14.952061474919502,4.0479385250804985,0.07552071540685004,False
E01003496,ATRIAL_FIBRILLATION,1762,8,8.18544575234916,-0.1854457523491604,-0.004417880233470646,False
E01003497,ATRIAL_FIBRILLATION,2229,20,20.081945762298407,-0.08194576229840678,-0.0017356872185196614,False
E01003498,ATRIAL_FIBRILLATION,2245,17,14.198096344302087,2.801903655697913,0.059135057739165185,False
E01003499,ATRIAL_FIBRILLATION,3261,19,24.50732111059997,-5.507321110599971,-0.09644173168140807,False
E01003500,ATRIAL_FIBRILLATION,2635,11,18.734119508463156,-7.734119508463156,-0.15066784228475555,False
E01003501,ATRIAL_FIBRILLATION,3195,21,22.793318205857958,-1.7933182058579575,-0.03172648260895031,False
E01003502,ATRIAL_FIBRILLATION,3183,14,19.323926449569843,-5.323926449569843,-0.09436560480673119,False
E01003503,ATRIAL_FIBRILLATION,3668,18,19.729541618049364,-1.729541618049364,-0.028557248021277352,False
E01003506,ATRIAL_FIBRILLATION,1778,12,14.851467578468855,-2.8514675784688546,-0.06762426528113895,False
E01003507,ATRIAL_FIBRILLATION,3068,16,22.622592168676583,-6.622592168676583,-0.11956397183662076,False
E01003508,ATRIAL_FIBRILLATION,2999,17,19.04325722895205,-2.0432572289520508,-0.03731082149129199,False
E01003509,ATRIAL_FIBRILLATION,2422,16,21.0301082944198,-5.030108294419801,-0.10220926513014267,False
E01003511,ATRIAL_FIBRILLATION,2149,16,15.467878734384854,0.5321212656151459,0.011478692124120523,False
E01003512,ATRIAL_FIBRILLATION,2474,15,20.764667477687446,-5.764667477687446,-0.11589759216989386,False
E01003513,ATRIAL_FIBRILLATION,1917,11,11.617317131910848,-0.6173171319108484,-0.01409929097228088,False
E01003514,ATRIAL_FIBRILLATION,1980,13,15.775565802690174,-2.775565802690174,-0.06237620274771312,False
E01003515,ATRIAL_FIBRILLATION,3324,9,20.10227211443329,-11.10227211443329,-0.19256677628343855,False
E01003516,ATRIAL_FIBRILLATION,2288,9,17.944987682713677,-8.944987682713677,-0.18700436198202885,False
E01003517,ATRIAL_FIBRILLATION,2180,18,20.094801653531977,-2.0948016535319773,-0.04486572202337816,False
E01003518,ATRIAL_FIBRILLATION,2059,15,11.049824555988016,3.9501754440119843,0.08705389586945084,False
E01003519,ATRIAL_FIBRILLATION,2169,10,10.976419467894816,-0.9764194678948162,-0.020965569013040638,False
E01003520,ATRIAL_FIBRILLATION,2896,8,9.497251399015258,-1.4972513990152585,-0.02782245500871055,False
E01003521,ATRIAL_FIBRILLATION,3279,10,9.94933789206413,0.050662107935869116,0.0008847336539651752,False
E01003522,ATRIAL_FIBRILLATION,2636,9,10.085790432622694,-1.0857904326226944,-0.02114819506763478,False
E01003523,ATRIAL_FIBRILLATION,2934,20,15.81898172681269,4.181018273187309,0.07718839504855976,False
E01003524,ATRIAL_FIBRILLATION,2805,8,10.436576500641968,-2.4365765006419675,-0.046005909267347225,False
E01003525,ATRIAL_FIBRILLATION,3064,11,10.819132969482169,0.18086703051783104,0.003267495723882948,False
E01003526,ATRIAL_FIBRILLATION,2230,6,8.666732598915335,-2.6667325989153348,-0.05647120284468397,False
E01003527,ATRIAL_FIBRILLATION,2316,8,11.349735902904087,-3.3497359029040865,-0.06960513667445857,False
E01003528,ATRIAL_FIBRILLATION,1657,7,6.3652100044391196,0.6347899955608804,0.015594405370384395,False
E01003529,ATRIAL_FIBRILLATION,3419,18,8.838858993421216,9.161141006578784,0.15667511327877892,False
E01003530,ATRIAL_FIBRILLATION,2556,13,7.004722172883623,5.995277827116377,0.11858476268330026,False
E01003531,ATRIAL_FIBRILLATION,2901,11,10.191834623814074,0.8081653761859258,0.015004667494725761,False
E01003532,ATRIAL_FIBRILLATION,3070,10,7.797549879329712,2.202450120670288,0.039749978116645546,False
E01003533,ATRIAL_FIBRILLATION,2741,7,7.58006938795585,-0.5800693879558496,-0.0110796343806686,False
E01003534,ATRIAL_FIBRILLATION,3275,14,9.533545504653963,4.466454495346037,0.07804718822951523,False
E01003535,ATRIAL_FIBRILLATION,2203,14,15.921736043585032,-1.9217360435850317,-0.040943643503677886,False
E01003536,ATRIAL_FIBRILLATION,2490,8,12.577892323783018,-4.5778923237830185,-0.09174151335327968,False
E01003537,ATRIAL_FIBRILLATION,2755,10,13.788553446912966,-3.7885534469129656,-0.07217929184081164,False
E01003538,ATRIAL_FIBRILLATION,2531,21,17.19182918274865,3.8081708172513515,0.0756955498535241,False
E01003539,ATRIAL_FIBRILLATION,3047,7,13.63259975757135,-6.6325997575713505,-0.12015658138962834,False
E01003540,ATRIAL_FIBRILLATION,2141,7,13.664503442884046,-6.664503442884046,-0.14403215645327183,False
E01003541,ATRIAL_FIBRILLATION,2510,13,12.005776258084968,0.9942237419150324,0.019844824799170498,False
E01003542,ATRIAL_FIBRILLATION,2562,21,14.005869799587456,6.994130200412544,0.1381796696364142,False
E01003543,ATRIAL_FIBRILLATION,3092,22,16.83808916430147,5.1619108356985315,0.09283051415481715,False
E01003544,ATRIAL_FIBRILLATION,2407,11,11.042095029831529,-0.04209502983152902,-0.0008580108435270617,False
E01003545,ATRIAL_FIBRILLATION,2009,10,10.37712819355951,-0.37712819355951055,-0.00841393267177759,False
E01003546,ATRIAL_FIBRILLATION,2229,10,10.471797247282664,-0.47179724728266415,-0.00999310310714141,False
E01003547,ATRIAL_FIBRILLATION,2359,24,16.577763018339894,7.422236981660106,0.15281671025028012,False
E01003548,ATRIAL_FIBRILLATION,3001,16,17.152252576564702,-1.1522525765647025,-0.02103365228763531,False
E01003549,ATRIAL_FIBRILLATION,2806,11,12.985106406940366,-1.9851064069403659,-0.03747485470506807,False
E01003550,ATRIAL_FIBRILLATION,2202,9,11.427208037875166,-2.4272080378751664,-0.05172474333597497,False
E01003551,ATRIAL_FIBRILLATION,2481,10,15.162509037013548,-5.162509037013548,-0.10364478208469706,False
E01003552,ATRIAL_FIBRILLATION,2211,5,10.686866834992308,-5.686866834992308,-0.12094242923401831,False
E01003553,ATRIAL_FIBRILLATION,2932,10,14.118233947594755,-4.118233947594755,-0.07605522076380017,False
E01003554,ATRIAL_FIBRILLATION,2609,17,13.847276525258819,3.1527234747411814,0.06172325787527952,False
E01003555,ATRIAL_FIBRILLATION,2417,16,12.14446214889077,3.8555378511092293,0.07842357677392502,False
E01003556,ATRIAL_FIBRILLATION,2962,17,13.558468869131005,3.441531130868995,0.06323524059562974,False
E01003557,ATRIAL_FIBRILLATION,2540,10,14.162135206716993,-4.162135206716993,-0.08258464872073983,False
E01003558,ATRIAL_FIBRILLATION,2772,11,13.239382137513372,-2.2393821375133722,-0.04253354655074002,False
E01003559,ATRIAL_FIBRILLATION,3165,9,13.21129702577184,-4.21129702577184,-0.07485641366267501,False
E01003560,ATRIAL_FIBRILLATION,2376,8,7.670841912209351,0.32915808779064903,0.006752759965676181,False
E01003561,ATRIAL_FIBRILLATION,2806,7,7.226935954012889,-0.22693595401288924,-0.004284098763802192,False
E01003562,ATRIAL_FIBRILLATION,3289,8,8.256675190435796,-0.25667519043579645,-0.004475607121009099,False
E01003563,ATRIAL_FIBRILLATION,2771,14,8.519121317406423,5.480878682593577,0.1041194646235759,False
E01003564,ATRIAL_FIBRILLATION,3598,8,9.4831086435976,-1.4831086435975998,-0.024725346499273722,False
E01003565,ATRIAL_FIBRILLATION,2718,11,7.018197260008891,3.9818027399911093,0.07637566680454172,False
E01003566,ATRIAL_FIBRILLATION,2719,9,7.162730126954209,1.8372698730457913,0.03523451922135063,False
E01003567,ATRIAL_FIBRILLATION,3053,16,9.58229139115449,6.41770860884551,0.11614929879074029,False
E01003568,ATRIAL_FIBRILLATION,3260,8,8.930940556142737,-0.9309405561427369,-0.016304712697771014,False
E01003569,ATRIAL_FIBRILLATION,2969,10,7.336953778126657,2.6630462218733433,0.048873518476748035,False
E01003570,ATRIAL_FIBRILLATION,2941,6,8.362287190254332,-2.3622871902543316,-0.04355973035439972,False
E01003571,ATRIAL_FIBRILLATION,3143,15,8.917314474977696,6.082685525022304,0.10849835995411057,False
E01003572,ATRIAL_FIBRILLATION,2602,11,6.640367993656589,4.359632006343411,0.08546655253896354,False
E01003573,ATRIAL_FIBRILLATION,3307,10,8.295479223575663,1.7045207764243369,0.029640477911670755,False
E01003574,ATRIAL_FIBRILLATION,3944,9,13.573732731918028,-4.573732731918028,-0.07282866174353018,False
E01003575,ATRIAL_FIBRILLATION,2391,10,9.760040608399938,0.23995939160006152,0.004907360513468264,False
E01003576,ATRIAL_FIBRILLATION,2541,6,12.049800823842215,-6.049800823842215,-0.12001588837516516,False
E01003577,ATRIAL_FIBRILLATION,2728,10,12.583168817435272,-2.583168817435272,-0.04945732312428039,False
E01003578,ATRIAL_FIBRILLATION,2690,11,7.799581560187702,3.2004184398122977,0.06170645881460771,False
E01003579,ATRIAL_FIBRILLATION,2534,12,8.815645942943423,3.184354057056577,0.0632583768507282,False
E01003580,ATRIAL_FIBRILLATION,2533,6,12.999125746565916,-6.999125746565916,-0.13906767732768166,False
E01003581,ATRIAL_FIBRILLATION,2377,12,7.454482068068333,4.545517931931667,0.09323281228350042,False
E01003582,ATRIAL_FIBRILLATION,2113,10,9.980864157226922,0.019135842773078338,0.00041629178957001403,False
E01003583,ATRIAL_FIBRILLATION,2287,9,8.59996773385714,0.40003226614286014,0.008364922856332169,False
E01003584,ATRIAL_FIBRILLATION,2557,20,17.78018444676447,2.219815553235531,0.043898686512324925,False
E01003585,ATRIAL_FIBRILLATION,2309,7,6.721848289228113,0.27815171077188694,0.005788549733260803,False
E01003586,ATRIAL_FIBRILLATION,2638,12,7.737765261191995,4.262234738808005,0.08298507079281736,False
E01003587,ATRIAL_FIBRILLATION,3145,12,13.030793775198148,-1.0307937751981484,-0.0183806752652723,False
E01003588,ATRIAL_FIBRILLATION,2154,9,7.896952066429315,1.1030479335706849,0.02376684511108173,False
E01003589,ATRIAL_FIBRILLATION,2808,8,8.174243952995182,-0.17424395299518203,-0.0032882071052502512,False
E01003590,ATRIAL_FIBRILLATION,1742,10,15.685046768770984,-5.6850467687709845,-0.13621030533985645,False
E01003591,ATRIAL_FIBRILLATION,3109,13,11.859734406617283,1.1402655933827166,0.020450110499562964,False
E01003592,ATRIAL_FIBRILLATION,2475,11,14.24612029087608,-3.24612029087608,-0.06524947290421387,False
E01003593,ATRIAL_FIBRILLATION,1988,10,12.892410175352996,-2.892410175352996,-0.06487116400031147,False
E01003594,ATRIAL_FIBRILLATION,2441,13,12.874907245821406,0.12509275417859378,0.002531910004398911,False
E01003595,ATRIAL_FIBRILLATION,2086,12,14.181322469822412,-2.181322469822412,-0.04775982436394881,False
E01003596,ATRIAL_FIBRILLATION,2193,14,11.087950632996606,2.9120493670033945,0.06218410919460767,False
E01003597,ATRIAL_FIBRILLATION,1906,11,7.752122147799511,3.2478778522004887,0.07439405638773039,False
E01003598,ATRIAL_FIBRILLATION,2384,11,11.214919534927942,-0.21491953492794202,-0.004401723583901924,False
E01003599,ATRIAL_FIBRILLATION,2026,9,9.895462753299476,-0.8954627532994763,-0.019894260738688763,False
E01003600,ATRIAL_FIBRILLATION,2229,12,13.617392687089,-1.6173926870889996,-0.0342578766194738,False
E01003601,ATRIAL_FIBRILLATION,2991,15,20.314713009595636,-5.314713009595636,-0.09717881778453419,False
E01003602,ATRIAL_FIBRILLATION,2975,10,13.908698300805423,-3.9086983008054226,-0.07166195715370108,False
E01003603,ATRIAL_FIBRILLATION,2459,11,10.565579972021439,0.43442002797856105,0.008760533906940015,False
E01003604,ATRIAL_FIBRILLATION,2917,13,20.10313416051355,-7.103134160513552,-0.13151697250282723,False
E01003605,ATRIAL_FIBRILLATION,2795,10,12.79754827733152,-2.7975482773315203,-0.05291596052229064,False
E01003606,ATRIAL_FIBRILLATION,3830,13,16.28256100124601,-3.282561001246009,-0.05304120947513518,False
E01003607,ATRIAL_FIBRILLATION,2431,8,12.60879524069953,-4.60879524069953,-0.09347488387994744,False
E01003608,ATRIAL_FIBRILLATION,2558,11,14.394731860535845,-3.3947318605358454,-0.06712050359982268,False
E01003609,ATRIAL_FIBRILLATION,6544,22,24.62184104552628,-2.6218410455262813,-0.03241042401703956,False
E01003611,ATRIAL_FIBRILLATION,2468,15,14.152378532939924,0.8476214670600761,0.017061977682069872,False
E01003615,ATRIAL_FIBRILLATION,2292,10,13.46128911903882,-3.4612891190388204,-0.07229871367419091,False
E01003616,ATRIAL_FIBRILLATION,2411,9,13.246874121814098,-4.246874121814098,-0.08649097311713141,False
E01003617,ATRIAL_FIBRILLATION,4407,20,21.005443600568885,-1.005443600568885,-0.015145589754880054,False
E01003618,ATRIAL_FIBRILLATION,2854,16,14.221973840934115,1.7780261590658846,0.03328213376999762,False
E01003619,ATRIAL_FIBRILLATION,2574,7,15.213624739115337,-8.213624739115337,-0.16189393747471645,False
E01003621,ATRIAL_FIBRILLATION,2117,14,8.846897029174508,5.153102970825492,0.11199751631113634,False
E01003622,ATRIAL_FIBRILLATION,2377,9,8.94089576494885,0.0591042350511497,0.0012122829860539122,False
E01003623,ATRIAL_FIBRILLATION,2062,11,10.434918410005148,0.5650815899948523,0.012444195577257653,False
E01003624,ATRIAL_FIBRILLATION,1930,9,10.835964514090815,-1.835964514090815,-0.04179127569044251,False
E01003625,ATRIAL_FIBRILLATION,2261,9,7.8773311015820004,1.1226688984179996,0.023610294828357144,False
E01003626,ATRIAL_FIBRILLATION,2305,4,6.0595960418603925,-2.0595960418603925,-0.04289894221575633,False
E01003627,ATRIAL_FIBRILLATION,2409,10,8.657702652847092,1.3422973471529076,0.027348299784628174,False
E01003628,ATRIAL_FIBRILLATION,2130,10,7.307778216516097,2.6922217834839026,0.05833390260539896,False
E01003629,ATRIAL_FIBRILLATION,2408,6,7.712202792156644,-1.7122027921566438,-0.03489208804183296,False
E01003630,ATRIAL_FIBRILLATION,2679,22,15.292693859886459,6.707306140113541,0.12958710041783214,False
E01003631,ATRIAL_FIBRILLATION,2248,11,14.162138927710949,-3.1621389277109486,-0.06669339002626985,False
E01003632,ATRIAL_FIBRILLATION,3061,19,13.340764282364955,5.659235717635045,0.10228833717888555,False
E01003633,ATRIAL_FIBRILLATION,2502,14,14.17410723391983,-0.1741072339198304,-0.003480752655683219,False
E01003634,ATRIAL_FIBRILLATION,2188,10,14.7029902708232,-4.7029902708232,-0.10054267170405888,False
E01003635,ATRIAL_FIBRILLATION,2690,8,16.101356317582553,-8.101356317582553,-0.15620020299054674,False
E01003636,ATRIAL_FIBRILLATION,2594,3,15.461074047054998,-12.461074047054998,-0.2446642361221497,False
E01003637,ATRIAL_FIBRILLATION,2118,10,11.385579555639486,-1.3855795556394863,-0.030107069754465372,False
E01003638,ATRIAL_FIBRILLATION,2162,12,18.912598473193352,-6.912598473193352,-0.14866662637020267,False
E01003639,ATRIAL_FIBRILLATION,2748,11,21.114850109298104,-10.114850109298104,-0.19295280091757885,False
E01003640,ATRIAL_FIBRILLATION,2003,11,15.412976962443148,-4.412976962443148,-0.098603239993021,False
E01003641,ATRIAL_FIBRILLATION,2037,4,8.684594290240254,-4.684594290240254,-0.1037950088426881,False
E01003642,ATRIAL_FIBRILLATION,1931,12,10.895170525173846,1.104829474826154,0.02514224852768296,False
E01003643,ATRIAL_FIBRILLATION,2399,24,15.612764791798293,8.387235208201707,0.1712394003653168,False
E01003644,ATRIAL_FIBRILLATION,1913,12,10.022621128602799,1.9773788713972014,0.04520978110894244,False
E01003645,ATRIAL_FIBRILLATION,3488,13,16.940019426691862,-3.940019426691862,-0.0667129468910408,False
E01003646,ATRIAL_FIBRILLATION,2506,13,12.21747760227767,0.7825223977223299,0.015631701154400584,False
E01003647,ATRIAL_FIBRILLATION,2339,17,10.607463279086534,6.392536720913466,0.13217767870018726,False
E01003648,ATRIAL_FIBRILLATION,1822,20,15.366414341433474,4.633585658566526,0.10855329480487028,False
E01003649,ATRIAL_FIBRILLATION,1771,13,11.299629586007155,1.7003704139928448,0.04040492073826806,False
E01003650,ATRIAL_FIBRILLATION,2152,15,16.90026432044486,-1.9002643204448617,-0.04096310611990502,False
E01003651,ATRIAL_FIBRILLATION,1723,11,13.559616336977916,-2.559616336977916,-0.06166407691838346,False
E01003652,ATRIAL_FIBRILLATION,1884,13,10.257303894831333,2.742696105168667,0.06318838281331705,False
E01003653,ATRIAL_FIBRILLATION,2405,7,9.923562860166854,-2.9235628601668537,-0.05961491043081777,False
E01003654,ATRIAL_FIBRILLATION,1884,17,17.97628633731245,-0.9762863373124517,-0.022492449929561786,False
E01003655,ATRIAL_FIBRILLATION,1703,25,17.322527734603344,7.677472265396656,0.186041971135647,False
E01003656,ATRIAL_FIBRILLATION,1745,18,23.558008413381867,-5.558008413381867,-0.133052023613024,False
E01003657,ATRIAL_FIBRILLATION,2281,28,26.291430748835168,1.7085692511648318,0.03577420106237189,False
E01003658,ATRIAL_FIBRILLATION,1932,26,21.233437816884155,4.766562183115845,0.10844304457131167,False
E01003659,ATRIAL_FIBRILLATION,1908,15,15.073305873694403,-0.07330587369440345,-0.0016782226919024375,False
E01003660,ATRIAL_FIBRILLATION,1094,7,11.612949897243464,-4.612949897243464,-0.13946655603009064,False
E01003661,ATRIAL_FIBRILLATION,2879,17,17.450651612079895,-0.4506516120798949,-0.008398855251025942,False
E01003662,ATRIAL_FIBRILLATION,2594,10,11.051732292838205,-1.0517322928382047,-0.02065000794157633,False
E01003663,ATRIAL_FIBRILLATION,2353,30,24.705750151583622,5.294249848416378,0.10914239239577676,False
E01003664,ATRIAL_FIBRILLATION,2183,10,13.662846516127285,-3.662846516127285,-0.0783956297240387,False
E01003665,ATRIAL_FIBRILLATION,2101,17,11.331736610479119,5.668263389520881,0.12366220793780415,False
E01003666,ATRIAL_FIBRILLATION,3307,5,12.993991362604882,-7.993991362604882,-0.13901017088593684,False
E01003668,ATRIAL_FIBRILLATION,1963,17,21.30256571923242,-4.302565719232419,-0.09711076220834473,False
E01003669,ATRIAL_FIBRILLATION,1777,24,17.772850986425595,6.2271490135744045,0.14772212434108445,False
E01003670,ATRIAL_FIBRILLATION,1732,17,19.057683628708364,-2.0576836287083644,-0.04944298227708099,False
E01003671,ATRIAL_FIBRILLATION,1666,22,17.8689335319284,4.131066468071602,0.10121029348627728,False
E01003672,ATRIAL_FIBRILLATION,2008,19,19.184698057895993,-0.18469805789599292,-0.004121738876954312,False
E01003673,ATRIAL_FIBRILLATION,2014,22,16.29509012595391,5.704909874046091,0.1271215134476683,False
E01003674,ATRIAL_FIBRILLATION,2784,35,19.37000012059819,15.629999879401812,0.2962268082428252,False
E01003675,ATRIAL_FIBRILLATION,2136,17,11.065017065034333,5.934982934965667,0.12841591493641946,False
E01003676,ATRIAL_FIBRILLATION,2152,13,7.774772863817285,5.225227136182715,0.11263776906043879,False
E01003677,ATRIAL_FIBRILLATION,1822,16,13.32504291639284,2.6749570836071594,0.0626675379034681,False
E01003678,ATRIAL_FIBRILLATION,1828,13,12.040305404401028,0.9596945955989717,0.022446309839145015,False
E01003679,ATRIAL_FIBRILLATION,1891,11,9.650395523633424,1.3496044763665758,0.03103564286072169,False
E01003680,ATRIAL_FIBRILLATION,1629,10,7.966254223059688,2.033745776940312,0.050389044365154304,False
E01003681,ATRIAL_FIBRILLATION,2118,16,15.889533722336854,0.11046627766314643,0.002400306726224411,False
E01003682,ATRIAL_FIBRILLATION,2012,16,8.754397172232625,7.2456028277673745,0.16153273113984762,False
E01003683,ATRIAL_FIBRILLATION,2887,6,9.321341798160931,-3.3213417981609314,-0.06181447414473174,False
E01003684,ATRIAL_FIBRILLATION,2752,10,7.854725280884519,2.1452747191154806,0.04089391595447386,False
E01003685,ATRIAL_FIBRILLATION,2925,6,8.069854065963959,-2.069854065963959,-0.038271615218259884,False
E01003686,ATRIAL_FIBRILLATION,2681,11,10.554877083097194,0.4451229169028057,0.008596695563904138,False
E01003688,ATRIAL_FIBRILLATION,2507,10,8.097493534743874,1.9025064652561259,0.03799697073108951,False
E01003689,ATRIAL_FIBRILLATION,3831,16,14.746155355488561,1.2538446445114388,0.020257584228138337,False
E01003690,ATRIAL_FIBRILLATION,2908,18,20.688248073900244,-2.688248073900244,-0.04985080114815528,False
E01003691,ATRIAL_FIBRILLATION,1971,6,6.281955072360921,-0.28195507236092077,-0.006350919380786866,False
E01003692,ATRIAL_FIBRILLATION,2131,8,9.88516012787814,-1.8851601278781391,-0.04083725300632431,False
E01003693,ATRIAL_FIBRILLATION,2092,19,9.126389422848243,9.873610577151757,0.2158714229296872,False
E01003694,ATRIAL_FIBRILLATION,1709,13,10.698405253937008,2.3015947460629924,0.05567469238539859,False
E01003695,ATRIAL_FIBRILLATION,2142,16,11.905849144253068,4.094150855746932,0.08846146098264805,False
E01003696,ATRIAL_FIBRILLATION,2002,9,10.50450722333766,-1.5045072233376597,-0.03362499594327725,False
E01003697,ATRIAL_FIBRILLATION,2081,6,8.64499268185493,-2.64499268185493,-0.057981364912445,False
E01003698,ATRIAL_FIBRILLATION,1444,10,11.283768297023924,-1.283768297023924,-0.033783376237471685,False
E01003699,ATRIAL_FIBRILLATION,1879,15,16.733963518329926,-1.7339635183299258,-0.0400015266000537,False
E01003700,ATRIAL_FIBRILLATION,2785,25,24.360656607028425,0.6393433929715755,0.012114948763074621,False
E01003701,ATRIAL_FIBRILLATION,2629,12,15.208263510172547,-3.2082635101725465,-0.06257123669655472,False
E01003702,ATRIAL_FIBRILLATION,2142,8,14.57852715358198,-6.57852715358198,-0.14214085988136202,False
E01003703,ATRIAL_FIBRILLATION,2148,22,21.536081509587923,0.4639184904120768,0.01000978026727717,False
E01003704,ATRIAL_FIBRILLATION,2107,7,18.51471490302149,-11.514714903021488,-0.2508539372140448,False
E01003705,ATRIAL_FIBRILLATION,2866,14,18.657482748575852,-4.657482748575852,-0.08699877988669202,False
E01003706,ATRIAL_FIBRILLATION,2081,16,17.085900219643463,-1.085900219643463,-0.023804215915446937,False
E01003707,ATRIAL_FIBRILLATION,1735,16,14.290125247651481,1.7098747523485187,0.04105013220110841,False
E01003708,ATRIAL_FIBRILLATION,2277,10,16.127006797474202,-6.127006797474202,-0.12840053900722234,False
E01003709,ATRIAL_FIBRILLATION,1920,12,16.392568429530954,-4.392568429530954,-0.10024620059329771,False
E01003710,ATRIAL_FIBRILLATION,1607,14,13.970656714643837,0.029343285356162596,0.0007319826693200683,False
E01003711,ATRIAL_FIBRILLATION,2144,17,21.94243779324507,-4.94243779324507,-0.10674039887461076,False
E01003712,ATRIAL_FIBRILLATION,1884,8,21.100640893520424,-13.100640893520424,-0.3018228342248865,False
E01003713,ATRIAL_FIBRILLATION,2354,9,10.12333232610529,-1.1233323261052899,-0.023152880353860306,False
E01003714,ATRIAL_FIBRILLATION,3181,14,11.244611689586845,2.7553883104131547,0.04885409550213254,False
E01003715,ATRIAL_FIBRILLATION,2920,7,9.356565901153498,-2.3565659011534983,-0.04361020855132666,False
