PATIENT_LSOA_2011,phenotype,population,actual_cases,expected_cases,case_difference,standardized_difference,significant_under_diagnosis
E01003734,DEPRESSION,3028,81,121.85253153090801,-40.85253153090801,-0.742405256951675,False
E01003735,DEPRESSION,2690,111,138.5024516444351,-27.502451644435098,-0.5302678170413263,False
E01003736,DEPRESSION,2384,66,98.61723913742816,-32.61723913742816,-0.6680270865146021,False
E01003737,DEPRESSION,2425,71,84.7757375375165,-13.775737537516505,-0.27974284561209256,False
E01003738,DEPRESSION,2870,84,99.62587834289677,-15.625878342896769,-0.29167787706235004,False
E01003739,DEPRESSION,3007,94,114.88483198264329,-20.88483198264329,-0.38085904289703865,False
E01003740,DEPRESSION,2740,68,104.79574329631845,-36.79574329631845,-0.702946542165058,False
E01003741,DEPRESSION,2402,83,89.2483798929951,-6.2483798929951035,-0.12749141011567364,False
E01003742,DEPRESSION,3122,71,113.57109960292767,-42.571099602927674,-0.7619007809004422,False
E01003743,DEPRESSION,2636,87,104.78498640916142,-17.78498640916142,-0.3464023540414439,False
E01003744,DEPRESSION,933,18,38.696119478935934,-20.696119478935934,-0.6775605330720198,False
E01003745,DEPRESSION,1388,29,53.83784500587115,-24.837845005871152,-0.6666826907789091,False
E01003746,DEPRESSION,1659,35,68.18572487844945,-33.18572487844945,-0.8147570281337823,False
E01003747,DEPRESSION,1376,35,55.591458613811014,-20.591458613811014,-0.5551085216577678,False
E01003748,DEPRESSION,1709,52,68.58522910986456,-16.585229109864557,-0.40119031832713237,False
E01003749,DEPRESSION,1962,60,84.04485946976432,-24.04485946976432,-0.5428411247389108,False
E01003750,DEPRESSION,1967,65,89.66727385028851,-24.66727385028851,-0.5561846200440344,False
E01003751,DEPRESSION,2398,77,90.62501307574065,-13.625013075740654,-0.27823537035270335,False
E01003752,DEPRESSION,3226,85,114.64167625490836,-29.64167625490836,-0.521879909130323,False
E01003753,DEPRESSION,2363,55,78.27902627422245,-23.279026274222446,-0.47888689188181455,False
E01003754,DEPRESSION,1985,60,68.40916110302302,-8.409161103023024,-0.18874367950329096,False
E01003755,DEPRESSION,2577,73,85.46708643997353,-12.467086439973528,-0.24558835004975257,False
E01003756,DEPRESSION,2808,79,100.63050963947869,-21.63050963947869,-0.40819548836041697,False
E01003757,DEPRESSION,2535,57,101.31686158524604,-44.316861585246045,-0.8801972660299341,False
E01003758,DEPRESSION,3177,95,126.31006555014966,-31.31006555014966,-0.5554888799394994,False
E01003759,DEPRESSION,1755,73,65.7423133455326,7.257686654467406,0.17324457881271998,False
E01003760,DEPRESSION,2054,73,93.22651204111217,-20.226512041112173,-0.446293722052369,False
E01003761,DEPRESSION,1994,92,118.30785842016678,-26.30785842016678,-0.5891459804552942,False
E01003762,DEPRESSION,1915,106,90.14866057595259,15.85133942404741,0.3622276317443817,False
E01003763,DEPRESSION,2213,66,81.67453399152748,-15.674533991527483,-0.33319918543790006,False
E01003764,DEPRESSION,2414,98,114.27579001262451,-16.275790012624512,-0.3312633924603821,False
E01003765,DEPRESSION,2251,128,97.5616943354312,30.4383056645688,0.641553275219093,False
E01003766,DEPRESSION,2443,51,93.95406471770461,-42.95406471770461,-0.8690455371437413,False
E01003767,DEPRESSION,2898,76,118.11131147255377,-42.111311472553766,-0.7822572128876237,False
E01003768,DEPRESSION,2706,78,126.27197040779782,-48.271970407797824,-0.9279640047072218,False
E01003769,DEPRESSION,2712,108,116.69911211845782,-8.699112118457819,-0.16704369410715858,False
E01003770,DEPRESSION,3096,83,119.53135135984131,-36.53135135984131,-0.6565461543334816,False
E01003771,DEPRESSION,2391,86,88.04862549429149,-2.0486254942914854,-0.041896021616550316,False
E01003772,DEPRESSION,2091,70,79.34185200302183,-9.341852003021827,-0.20429416676464762,False
E01003773,DEPRESSION,2247,48,83.42171679308987,-35.42171679308987,-0.7472536932933633,False
E01003774,DEPRESSION,1957,111,87.65312214565213,23.346877854347866,0.5277562660108008,False
E01003775,DEPRESSION,1901,94,77.01770950439645,16.98229049560355,0.3894979777006036,False
E01003776,DEPRESSION,1869,122,109.14454531940352,12.85545468059648,0.29736016631322487,False
E01003777,DEPRESSION,2036,130,93.19859432097991,36.80140567902009,0.8155968140209752,False
E01003778,DEPRESSION,2256,124,105.83239867844102,18.167601321558976,0.382497008853038,False
E01003779,DEPRESSION,1856,126,90.21074781801043,35.78925218198957,0.8307371608797931,False
E01003780,DEPRESSION,1760,45,62.331360281444404,-17.331360281444404,-0.413120091227355,False
E01003781,DEPRESSION,2856,76,107.37590442200049,-31.375904422000488,-0.5871068558521131,False
E01003782,DEPRESSION,2262,46,85.8632774946469,-39.863277494646894,-0.8381595592603456,False
E01003783,DEPRESSION,3736,85,192.50134580669365,-107.50134580669365,-1.7587757438925213,False
E01003784,DEPRESSION,2758,90,107.53611964463173,-17.536119644631725,-0.3339153385158739,False
E01003785,DEPRESSION,3190,66,143.5207966001719,-77.5207966001719,-1.3725332853111083,False
E01003786,DEPRESSION,1884,33,64.82592941904717,-31.82592941904717,-0.7332307096402464,False
E01003787,DEPRESSION,2071,44,71.48350164186779,-27.48350164186779,-0.6039236197826756,False
E01003788,DEPRESSION,2969,97,127.35007252983351,-30.35007252983351,-0.5569992808889401,False
E01003789,DEPRESSION,1645,68,73.44962827344062,-5.449628273440624,-0.13436431064417198,False
E01003790,DEPRESSION,1723,95,81.73456038861855,13.265439611381453,0.31957957008439514,False
E01003791,DEPRESSION,1713,93,80.26652868764562,12.733471312354382,0.30765794349266246,False
E01003792,DEPRESSION,1671,78,74.67689118927163,3.323108810728371,0.08129359638894267,False
E01003793,DEPRESSION,1841,116,99.98849732237694,16.011502677623056,0.373168690089601,False
E01003794,DEPRESSION,1746,96,71.79936624901931,24.200633750980685,0.5791680815078792,False
E01003795,DEPRESSION,1437,70,58.9724219005365,11.027578099463497,0.2909053833460026,False
E01003796,DEPRESSION,1837,100,82.95879895892725,17.041201041072753,0.39759930982286207,False
E01004197,DEPRESSION,3874,318,227.1255930700443,90.87440692995571,1.460030006098186,False
E01004198,DEPRESSION,1796,150,115.33131146008674,34.66868853991326,0.8180582845661979,False
E01004199,DEPRESSION,2158,184,131.41808165441682,52.581918345583176,1.131906897131006,False
E01004200,DEPRESSION,1837,149,119.09715700775071,29.90284299224929,0.6976826167829356,False
E01004201,DEPRESSION,1795,141,106.66796605219307,34.332033947806934,0.8103400555120892,False
E01004202,DEPRESSION,2580,239,158.24098146782194,80.75901853217806,1.589941624675646,False
E01004203,DEPRESSION,2348,199,144.22505688338416,54.774943116615844,1.1304019263469076,False
E01004204,DEPRESSION,2258,180,136.21740274352925,43.78259725647075,0.9213816363517154,False
E01004205,DEPRESSION,3094,193,167.83400025592042,25.165999744079585,0.45243274869044714,False
E01004206,DEPRESSION,2215,143,131.43558504968638,11.564414950313619,0.24571790350052633,False
E01004207,DEPRESSION,1968,97,116.84268820184877,-19.842688201848773,-0.4472887355445188,False
E01004208,DEPRESSION,3288,162,182.00544680260685,-20.005446802606855,-0.3488850427361307,False
E01004209,DEPRESSION,1755,115,98.2585677417472,16.7414322582528,0.3996262884286134,False
E01004211,DEPRESSION,2057,159,131.68350563613538,27.31649436386462,0.6022930031219429,False
E01004212,DEPRESSION,2977,162,154.15977292214146,7.840227077858543,0.143694195117884,False
E01004214,DEPRESSION,2529,224,145.76935497802438,78.23064502197562,1.5556163404633645,False
E01004215,DEPRESSION,6635,371,312.8043605130173,58.195639486982714,0.7144469412392345,False
E01004216,DEPRESSION,2395,147,106.58339701014951,40.41660298985049,0.8258611744305533,False
E01004217,DEPRESSION,2505,193,131.23784497869875,61.762155021301254,1.2340097071075364,False
E01004218,DEPRESSION,2343,142,106.04409595582553,35.955904044174474,0.7428208211659194,False
E01004219,DEPRESSION,3290,180,179.85521553752903,0.144784462470966,0.0025242014339852716,False
E01004221,DEPRESSION,2742,196,135.55752981806654,60.44247018193346,1.1542728475532993,False
E01004222,DEPRESSION,3344,299,215.4800372817302,83.5199627182698,1.4442991558445633,False
E01004223,DEPRESSION,2304,220,145.89643790683562,74.10356209316438,1.543824210274258,False
E01004224,DEPRESSION,4852,449,318.2785383808377,130.7214616191623,1.8766638963912998,False
E01004225,DEPRESSION,2781,213,168.30979678094863,44.69020321905137,0.8474456116109508,False
E01004226,DEPRESSION,2987,215,167.70971473000014,47.290285269999856,0.8652753317324544,False
E01004228,DEPRESSION,2281,215,137.8016631087108,77.19833689128919,1.6163868240909065,False
E01004229,DEPRESSION,1922,146,105.3333781917294,40.666621808270605,0.9276014209218351,False
E01004230,DEPRESSION,2511,177,151.22342908941013,25.776570910589868,0.5144009781790081,False
E01004231,DEPRESSION,2463,170,144.85205599931945,25.147944000680553,0.5067226049831199,False
E01004232,DEPRESSION,1976,153,113.9399259415735,39.060074058426494,0.8786979076334678,False
E01004233,DEPRESSION,2538,188,153.80622317826354,34.19377682173646,0.6787365926690727,False
E01004234,DEPRESSION,2502,181,153.00829933713194,27.991700662868055,0.5596102139227105,False
E01004235,DEPRESSION,2169,128,112.9467789774358,15.053221022564202,0.32322106901203407,False
E01004236,DEPRESSION,2310,141,126.377555997629,14.622444002370997,0.3042383639171657,False
E01004237,DEPRESSION,1948,153,104.51475801143162,48.485241988568376,1.0985380173249495,False
E01004238,DEPRESSION,7428,499,419.6204262784975,79.37957372150248,0.9210279608161758,False
E01004239,DEPRESSION,2150,155,127.44139715339313,27.558602846606874,0.5943441141123582,False
E01004240,DEPRESSION,2005,156,107.90175412581385,48.09824587418615,1.0741676023749054,False
E01004241,DEPRESSION,2067,156,113.60870677961657,42.39129322038343,0.9324089366817176,False
E01004242,DEPRESSION,7061,468,362.7775142201041,105.22248577989592,1.2522050520504775,False
E01004243,DEPRESSION,1869,80,104.52881032502349,-24.528810325023485,-0.5673771405941515,False
E01004244,DEPRESSION,2246,167,138.7627820998151,28.237217900184902,0.5958226780949183,False
E01004245,DEPRESSION,3789,207,231.23036398597984,-24.230363985979835,-0.39363856096428534,False
E01004246,DEPRESSION,4211,249,235.4610225380971,13.538977461902903,0.20863792007713786,False
E01004247,DEPRESSION,3348,182,191.5014436895323,-9.501443689532294,-0.16420896893743694,False
E01004248,DEPRESSION,2210,151,126.48553481895443,24.514465181045566,0.5214663466895313,False
E01004249,DEPRESSION,2771,163,156.55945493547438,6.440545064525622,0.12235010895827701,False
E01004250,DEPRESSION,3604,277,202.21410191165893,74.78589808834107,1.2457397493042426,False
E01004251,DEPRESSION,2978,187,155.55211925587753,31.44788074412247,0.5762740151433158,False
E01004252,DEPRESSION,4405,304,262.7658733490678,41.23412665093218,0.6212749515453954,False
E01004253,DEPRESSION,3834,246,204.96516315343044,41.03483684656956,0.6627147804961814,False
E01004254,DEPRESSION,3628,220,189.13281430042522,30.867185699574776,0.5124640394009821,False
E01004255,DEPRESSION,2149,153,123.39527195660318,29.60472804339682,0.6386205186436671,False
E01004256,DEPRESSION,2153,155,120.84782425976647,34.15217574023353,0.7360314329047223,False
E01004257,DEPRESSION,2717,190,142.63035801067673,47.36964198932327,0.908772723193516,False
E01004258,DEPRESSION,1488,97,81.6418012134593,15.358198786540697,0.39814275649275344,False
E01004259,DEPRESSION,2029,156,124.75130366897848,31.24869633102152,0.6937306459724546,False
E01004260,DEPRESSION,2303,144,133.77237231442183,10.22762768557817,0.21312183220007014,False
E01004261,DEPRESSION,4406,158,237.6567938736867,-79.6567938736867,-1.20005341179315,False
E01004262,DEPRESSION,3084,112,181.28156628264034,-69.28156628264034,-1.2475573314513724,False
E01004263,DEPRESSION,1731,109,102.45821011410608,6.54178988589392,0.15723457715692474,False
E01004264,DEPRESSION,2032,110,104.68296858080632,5.3170314191936825,0.11795256101478781,False
E01004266,DEPRESSION,1710,117,102.59951158062235,14.400488419377652,0.3482404112747583,False
E01004267,DEPRESSION,2644,222,167.01825375043475,54.98174624956525,1.0692710378758437,False
E01004268,DEPRESSION,2351,189,137.65250397254675,51.347496027453246,1.0589926732728852,False
E01004269,DEPRESSION,3601,247,217.9877654406941,29.01223455930591,0.4834700986927315,False
E01004270,DEPRESSION,3084,208,172.90519585568524,35.094804144314764,0.6319542492367181,False
E01004271,DEPRESSION,2937,177,155.76751333274458,21.232486667255415,0.3917859763983523,False
E01004272,DEPRESSION,3039,223,162.09282582026648,60.907174179733516,1.1048494418223815,False
E01004273,DEPRESSION,3558,246,199.19880676556159,46.801193234438415,0.7846102078338004,False
E01004274,DEPRESSION,2611,206,127.4020036614635,78.5979963385365,1.5381831125698082,False
E01004275,DEPRESSION,2922,227,123.27873989762118,103.72126010237882,1.9187910255509537,False
E01004276,DEPRESSION,2534,118,107.21721900832063,10.782780991679374,0.21420395196287167,False
E01004277,DEPRESSION,1961,92,84.67373494217215,7.326265057827854,0.1654412604418195,False
E01004280,DEPRESSION,2570,178,130.1072578145372,47.892742185462794,0.9447200713684367,False
E01004281,DEPRESSION,2359,138,98.64661094115536,39.35338905884464,0.8102483749888173,False
E01004283,DEPRESSION,3022,189,162.35175219874938,26.64824780125062,0.48475402991190975,False
E01004284,DEPRESSION,3988,251,214.24726607401615,36.75273392598385,0.5819853810102708,False
E01004285,DEPRESSION,3358,189,187.14409166345763,1.8559083365423703,0.03202699387087156,False
E01004286,DEPRESSION,2747,225,163.71074646223406,61.289253537765944,1.1693782241407127,False
E01004287,DEPRESSION,3111,140,158.892959057279,-18.892959057279,-0.3387271264563422,False
E01004288,DEPRESSION,2013,127,113.9832553248905,13.016744675109507,0.2901218904956242,False
E01004289,DEPRESSION,2448,152,147.13785829189902,4.862141708100978,0.09827021484912453,False
E01004290,DEPRESSION,2370,189,134.10403623402166,54.89596376597834,1.1276290121060621,False
E01004291,DEPRESSION,2325,112,115.66327261306424,-3.663272613064237,-0.07597273488753027,False
E01004292,DEPRESSION,2049,84,98.39167980316243,-14.391679803162432,-0.3179365876570162,False
E01004293,DEPRESSION,2400,163,120.36506677089747,42.63493322910253,0.8702819302411028,False
E01004294,DEPRESSION,3549,163,182.74887499337117,-19.748874993371174,-0.3315044488913697,False
E01004295,DEPRESSION,2515,92,124.41482441499538,-32.41482441499538,-0.6463603073060932,False
E01004296,DEPRESSION,3167,204,178.188329337179,25.811670662821,0.45866128507387527,False
E01004297,DEPRESSION,2053,106,101.73303325050281,4.266966749497186,0.094172648347038,False
E01004298,DEPRESSION,2295,123,133.19957709064678,-10.199577090646784,-0.21290743109862045,False
E01004300,DEPRESSION,1850,85,103.65425008834701,-18.654250088347013,-0.43370250506140445,False
E01004301,DEPRESSION,2057,98,116.36387699464032,-18.36387699464032,-0.40489948954412963,False
E01004302,DEPRESSION,2200,111,97.99454783648238,13.005452163517617,0.2772771717790579,False
E01004303,DEPRESSION,3437,192,178.85195130332082,13.148048696679183,0.22427018321676992,False
E01004304,DEPRESSION,2674,118,146.95787887726922,-28.957878877269223,-0.5599974453244014,False
E01004305,DEPRESSION,2473,138,133.38769321769084,4.612306782309162,0.09274833628479211,False
E01004306,DEPRESSION,3026,254,195.4733102997403,58.52668970025971,1.0639457866374882,False
E01004307,DEPRESSION,3282,150,162.39481801185596,-12.39481801185596,-0.2163569578158201,False
E01004308,DEPRESSION,1882,119,101.27450541011208,17.725494589887916,0.40859077067792476,False
E01004309,DEPRESSION,4943,415,287.2794056381322,127.72059436186782,1.8166264185121637,False
E01004310,DEPRESSION,2809,141,175.524016522547,-34.52401652254699,-0.6513965381612639,False
E01004311,DEPRESSION,2248,171,149.56709771367753,21.432902286322474,0.45204620804291884,False
E01004312,DEPRESSION,1909,163,118.14984345039424,44.85015654960576,1.0265048344919165,False
E01004313,DEPRESSION,2679,221,144.24833580723887,76.75166419276113,1.4828644178771153,False
E01004314,DEPRESSION,1064,91,65.53723234911361,25.46276765088639,0.7806112269461819,False
E01004315,DEPRESSION,1895,173,129.07805933172716,43.92194066827284,1.0089668877175493,False
E01004316,DEPRESSION,1291,98,88.89880457377286,9.101195426227136,0.25330007522143866,False
E01004317,DEPRESSION,4088,309,246.79073506005957,62.209264939940425,0.9729703954904821,False
E01004318,DEPRESSION,1747,137,107.54768541930672,29.452314580693283,0.7046492240812803,False
E01004319,DEPRESSION,3209,142,170.99234037114388,-28.992340371143882,-0.511797801653721,False
E01004321,DEPRESSION,2968,119,161.86038318910758,-42.86038318910758,-0.7867270833940228,False
E01004322,DEPRESSION,2513,149,144.5649325516244,4.435067448375605,0.08847162101198902,False
E01004323,DEPRESSION,2004,125,104.29728620118821,20.702713798811786,0.4624645202097673,False
E01004324,DEPRESSION,2216,127,120.3640793720909,6.635920627909101,0.14096662587957665,False
E01004325,DEPRESSION,5234,222,283.8940145066288,-61.89401450662882,-0.8555232039922243,False
E01004326,DEPRESSION,2345,120,121.53226899967804,-1.5322689996780383,-0.03164197562545034,False
E01004327,DEPRESSION,1472,92,84.60989586955954,7.390104130440463,0.19261790407244517,False
E01004328,DEPRESSION,2458,87,129.86765263771244,-42.86765263771244,-0.8646468499974814,False
E01004329,DEPRESSION,2316,82,121.43672858068801,-39.43672858068801,-0.8194672542610036,False
E01004330,DEPRESSION,2146,89,105.81746150249242,-16.81746150249242,-0.3630325643404209,False
E01004331,DEPRESSION,2212,83,111.78235942290536,-28.78235942290536,-0.6119752111884034,False
E01004332,DEPRESSION,2480,105,139.7155149790104,-34.71551497901041,-0.6971043160986347,False
E01004333,DEPRESSION,2110,124,111.08017569777054,12.919824302229458,0.2812647973994455,False
E01004334,DEPRESSION,2026,142,120.7699986250712,21.230001374928804,0.47166136311010043,False
E01004335,DEPRESSION,2052,93,126.25989457775009,-33.25989457775009,-0.7342301093467032,False
E01004336,DEPRESSION,2337,84,124.2360480908788,-40.236048090878796,-0.8323116285209053,False
E01004337,DEPRESSION,2225,99,120.46171997324659,-21.461719973246588,-0.4549875534586307,False
E01004338,DEPRESSION,2518,89,126.8753868367586,-37.875386836758594,-0.7547953470306825,False
E01004339,DEPRESSION,2130,101,119.53337390867856,-18.533373908678556,-0.40157316725193987,False
E01004340,DEPRESSION,2578,132,170.16886626385252,-38.16886626385252,-0.7517402494122865,False
E01004341,DEPRESSION,2361,136,139.68008835005995,-3.680088350059947,-0.07573737550502538,False
E01004342,DEPRESSION,2268,79,113.02444306400402,-34.02444306400402,-0.7144461495621519,False
E01004343,DEPRESSION,1949,86,91.64669903478382,-5.646699034783822,-0.12790535316637036,False
E01004344,DEPRESSION,2096,65,113.7339584880888,-48.7339584880888,-1.064476430704845,False
E01004345,DEPRESSION,1783,46,88.84103161747221,-42.84103161747221,-1.014575214552316,False
E01004346,DEPRESSION,2048,54,95.08133030859102,-41.08133030859102,-0.907777726292786,False
E01004347,DEPRESSION,2371,83,110.49871024349866,-27.498710243498664,-0.5647373971443744,False
E01004348,DEPRESSION,3014,118,139.10299314306073,-21.10299314306073,-0.38439031241010824,False
E01004349,DEPRESSION,1799,122,105.25229599952515,16.747704000474855,0.39485686663555747,False
E01004350,DEPRESSION,2010,166,116.89426936826429,49.10573063173571,1.0953026753755644,False
E01004351,DEPRESSION,1781,132,87.7379254851985,44.2620745148015,1.0488172104357092,False
E01004352,DEPRESSION,2022,101,98.59300011239371,2.4069998876062897,0.053528551866773424,False
E01004353,DEPRESSION,1972,116,102.21792084871801,13.782079151281991,0.3103568136696492,False
E01004354,DEPRESSION,2180,112,105.38799828648293,6.612001713517074,0.1416135176314098,False
E01004355,DEPRESSION,1884,119,104.60146859463099,14.398531405369013,0.33172465322623634,False
E01004356,DEPRESSION,1939,130,108.14735161710857,21.85264838289143,0.4962667442591741,False
E01004357,DEPRESSION,1828,125,91.46267540687967,33.53732459312033,0.7844049372012151,False
E01004358,DEPRESSION,2080,129,115.08649840509614,13.913501594903863,0.3050737037612894,False
E01004359,DEPRESSION,1872,88,91.08726490053311,-3.087264900533114,-0.07135443525520753,False
E01004360,DEPRESSION,1545,78,72.74143123342111,5.25856876657889,0.13378373475383865,False
E01004361,DEPRESSION,1548,85,75.10436920370874,9.895630796291258,0.2515115914956185,False
E01004362,DEPRESSION,1972,70,109.34326544720132,-39.34326544720132,-0.885965779874135,False
E01004363,DEPRESSION,1966,93,89.65030890014866,3.3496910998513414,0.07554626584433566,False
E01004364,DEPRESSION,2566,117,135.0313799751189,-18.03137997511891,-0.3559595420269866,False
E01004365,DEPRESSION,3168,140,164.0433065138927,-24.043306513892702,-0.42717084769328656,False
E01004366,DEPRESSION,2246,98,106.31965425893836,-8.319654258938357,-0.17554982572670466,False
E01004367,DEPRESSION,2162,100,110.77576001033893,-10.775760010338928,-0.23175017231573247,False
E01004368,DEPRESSION,2455,106,119.16265887003023,-13.162658870030228,-0.2656549287181677,False
E01004369,DEPRESSION,2167,109,104.01106517604028,4.988934823959724,0.10717126936477883,False
E01004370,DEPRESSION,2415,112,110.68268003970358,1.317319960296416,0.026806042687292364,False
E01004371,DEPRESSION,2052,85,104.70112331476737,-19.701123314767372,-0.4349129216822986,False
E01004372,DEPRESSION,1890,94,91.26631463148101,2.733685368518991,0.06288073742976891,False
E01004373,DEPRESSION,2301,108,124.35685063401044,-16.356850634010442,-0.34098979241689875,False
E01004374,DEPRESSION,2472,94,122.08259864243472,-28.082598642434718,-0.5648238930343029,False
E01004375,DEPRESSION,2335,91,118.62292442106289,-27.62292442106289,-0.5716447413464956,False
E01004376,DEPRESSION,2619,86,134.09803906360952,-48.09803906360952,-0.9398523280470781,False
E01004377,DEPRESSION,1892,72,92.98078187836191,-20.98078187836191,-0.4823486892781076,False
E01004378,DEPRESSION,1776,76,91.92320826909497,-15.923208269094971,-0.37784101116609503,False
E01004379,DEPRESSION,1948,111,91.86568906285326,19.134310937146736,0.4335291964661786,False
E01004380,DEPRESSION,1852,95,100.86135580287633,-5.861355802876332,-0.1362001525672705,False
E01004381,DEPRESSION,2188,121,105.5978679829761,15.402132017023902,0.3292738053355892,False
E01004382,DEPRESSION,1929,117,119.32297874203178,-2.322978742031779,-0.05289067647344212,False
E01004383,DEPRESSION,1835,78,87.75932823439409,-9.75932823439409,-0.22782526837085385,False
E01004384,DEPRESSION,2330,156,144.52112830952967,11.478871690470328,0.23780514193472088,False
E01004385,DEPRESSION,1677,70,106.6574839564823,-36.657483956482295,-0.8951506304385713,False
E01004386,DEPRESSION,1887,93,83.15272582062765,9.847274179372349,0.22668880868940205,False
E01004387,DEPRESSION,1569,93,70.30167231655498,22.698327683445015,0.5730366372679847,False
E01004388,DEPRESSION,1834,140,95.04232047891512,44.957679521084884,1.0497943268265326,False
E01004389,DEPRESSION,1930,105,120.34153792208717,-15.34153792208717,-0.34921287197907663,False
E01004390,DEPRESSION,1787,99,116.63819198676352,-17.638191986763516,-0.4172456226969015,False
E01004391,DEPRESSION,2615,168,138.18899832298183,29.81100167701817,0.5829626387994477,False
E01004392,DEPRESSION,3084,134,170.84831174877013,-36.84831174877013,-0.6635297661465048,False
E01004393,DEPRESSION,1805,87,94.65833429024792,-7.658334290247922,-0.1802584849201259,False
E01004394,DEPRESSION,2305,103,144.3259804748476,-41.3259804748476,-0.8607711475297793,False
E01004395,DEPRESSION,1890,77,88.87615963706969,-11.87615963706969,-0.27317762475978624,False
E01004396,DEPRESSION,2359,80,113.04375954226097,-33.04375954226097,-0.6803391807654448,False
E01004397,DEPRESSION,3490,156,196.89409164568409,-40.894091645684085,-0.6922259124766899,False
E01004398,DEPRESSION,2394,150,144.52811381841366,5.471886181586342,0.11183428930382538,False
E01004399,DEPRESSION,2134,111,130.7394442397359,-19.73944423973589,-0.4273047430541474,False
E01004400,DEPRESSION,2232,89,123.04372562655013,-34.04372562655013,-0.7205929130219177,False
E01004401,DEPRESSION,2879,129,146.4524687364274,-17.45246873642739,-0.325264028267411,False
E01004402,DEPRESSION,2254,107,126.92856768586384,-19.92856768586384,-0.41975814328129085,False
E01004403,DEPRESSION,2961,98,166.35425712988572,-68.35425712988572,-1.2561640611495188,False
E01004404,DEPRESSION,3095,144,168.58107339731217,-24.581073397312167,-0.4418455820452151,False
E01004405,DEPRESSION,1933,112,105.23052601481999,6.769473985180014,0.15397102346296626,False
E01004406,DEPRESSION,2204,99,118.3596789809677,-19.3596789809677,-0.412375026576068,False
E01004407,DEPRESSION,1897,140,118.03052518354443,21.969474816455573,0.5044126966433238,False
E01004408,DEPRESSION,1865,107,105.09197108905659,1.9080289109434148,0.04418201643661497,False
E01004409,DEPRESSION,2038,138,116.69793406929035,21.302065930709645,0.4718670311138078,False
E01004410,DEPRESSION,2060,157,130.9663256827533,26.033674317246692,0.5735903778663052,False
E01004411,DEPRESSION,2263,141,131.15635506963685,9.843644930363155,0.2069253330712931,False
E01004412,DEPRESSION,1955,141,105.0586780966995,35.941321903300505,0.8128691945484625,False
E01004413,DEPRESSION,1657,145,107.64097592418302,37.359024075816976,0.9177708687193162,False
E01004414,DEPRESSION,2117,137,110.184352826893,26.815647173106996,0.5828111525554519,False
E01004415,DEPRESSION,1818,134,101.28951469366254,32.71048530633746,0.7671672382825109,False
E01004416,DEPRESSION,2069,132,112.98058850203626,19.019411497963745,0.41813529630593993,False
E01004417,DEPRESSION,1993,113,105.39161142979106,7.608388570208945,0.17042724953329869,False
E01004418,DEPRESSION,1927,87,94.55212844580727,-7.55212844580727,-0.17203963419899795,False
E01004419,DEPRESSION,2690,129,126.6550276725461,2.3449723274539025,0.045212818594407164,False
E01004420,DEPRESSION,3247,177,195.155763369979,-18.155763369979013,-0.3186202466556306,False
E01004421,DEPRESSION,2634,89,120.73629813261503,-31.736298132615033,-0.618369957541282,False
E01004422,DEPRESSION,2822,147,151.10196612416667,-4.101966124166665,-0.07721711381635019,False
E01004423,DEPRESSION,2409,118,140.17040063847776,-22.17040063847776,-0.4517052531560523,False
E01004424,DEPRESSION,2648,131,156.36105100921992,-25.36105100921992,-0.4928426194459975,False
E01004425,DEPRESSION,2198,121,120.86386494171579,0.13613505828421069,0.0029037293718263144,False
E01004426,DEPRESSION,2279,98,110.70676279104184,-12.70676279104184,-0.2661722403452517,False
E01004427,DEPRESSION,2402,115,125.59147432179161,-10.591474321791608,-0.21610753821210058,False
E01004428,DEPRESSION,2458,118,146.8493540539312,-28.849354053931194,-0.5818957085895805,False
E01004429,DEPRESSION,2332,113,119.43384095838391,-6.433840958383911,-0.1332312332962281,False
E01004430,DEPRESSION,3554,127,193.09046024114676,-66.09046024114676,-1.1086132489043246,False
E01004432,DEPRESSION,2453,95,126.48627713425023,-31.48627713425023,-0.6357297560899228,False
E01004434,DEPRESSION,2474,107,126.56966291460222,-19.56966291460222,-0.39344451699211036,False
E01004435,DEPRESSION,2751,124,155.8614761675203,-31.861476167520294,-0.6074640733029881,False
E01004436,DEPRESSION,1765,79,99.14650554152601,-20.14650554152601,-0.4795427977986236,False
E01004437,DEPRESSION,2541,109,136.83224474643788,-27.83224474643788,-0.552135793554496,False
E01004438,DEPRESSION,2829,95,147.95120933488525,-52.95120933488525,-0.9955415936547583,False
E01004439,DEPRESSION,2037,82,102.38810069671415,-20.388100696714147,-0.4517324150161422,False
E01004440,DEPRESSION,2810,126,162.0716712424452,-36.071671242445206,-0.6804764570654167,False
E01004441,DEPRESSION,1838,68,94.22777703869902,-26.227777038699017,-0.6117707794684011,False
E01004442,DEPRESSION,1904,69,89.64079809341254,-20.640798093412542,-0.4730347147423512,False
E01004443,DEPRESSION,2687,89,151.12465312955538,-62.124653129555384,-1.198478213593533,False
E01004444,DEPRESSION,4141,231,263.77300692098856,-32.773006920988564,-0.5092882710404381,False
E01004445,DEPRESSION,2171,79,115.28285147065591,-36.28285147065591,-0.7787023749084202,False
E01004446,DEPRESSION,2498,93,124.1034366354087,-31.1034366354087,-0.6223177095973539,False
E01004447,DEPRESSION,2184,80,98.10558818432918,-18.10558818432918,-0.387423821828264,False
E01004448,DEPRESSION,2073,97,115.8854628452289,-18.8854628452289,-0.41478971760453426,False
